DATA_PASSAGEM;PLACA_CAVALO;PLACA_CARRETA;TIPO;ORIGEM_PAIS;DESTINO_PAIS
19/07/2021;a90804779c9e49d0466a862767238f585763a380778990fed47466c0a6fba515;25b2585da7214c8cddb5ae4c1c844fb32412f7cd3e41c9c86db5e167d81aafe1;ENTRADA;PY;BR
19/07/2021;329e5a9776804843d3036580c51c13bffc5139e6ac25445ba1df2402a44d548a;09262241f3d1ef062cc14dcdf2697fb8e5726233826a89ad2e408c2ccaadb759;ENTRADA;PY;BR
19/07/2021;b545954cf22ea0b5807858faff8d1f1b6dc7d5695768528c331e69b1608f0197;4e5c93e0e364f16469badbb38e84a992c32591e44cd4bda8baad38244078d661;ENTRADA;PY;BR
19/07/2021;91d9168d018376a3901458e2d7116b30d05fbbdd7cc37c1e715c48c1fb9b96db;e7a0288953a30c30954e744d287db235f7f7521d9b614b58e839cf1a680e4566;ENTRADA;PY;BR
19/07/2021;06d8368746f86a23bed361fc4ba71684f082058c0c5101c89084e9f7e4c1b5d3;e5a185f67d43dae428bcd1c0aae911b3fccc0795cb598137dd40ad7f97260cf0;ENTRADA;PY;BR
19/07/2021;c9656631aec328138e7136deb8f54de31924696219166592214d0c796d8584e6;efdce1d52635af10ca2cf98677d5d78b0fd6a6835f6b9536033376a291ca08b5;ENTRADA;PY;BR
19/07/2021;2f49afb04ee23c538eb26ec0a6bbe35590be15598919523396ef0535bc3bf414;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;813e251e31efe04886201c62f72253676fce38c0a3f598ab0efadfdfb7b8e4bb;c566d09ebbc8c75fbeb3d6b2d23b4ea1dab62ad13403f3289fa50a2ef9c33588;ENTRADA;PY;BR
19/07/2021;286d7cc2a8ef0ab708efe7d667b8fbabada325dc3b0fa6382ff65e803a7f4cc0;8e569d38826132539ae3fbbb95558c8d0512225bd5523112b494d7fbce22a31e;ENTRADA;PY;BR
19/07/2021;c71543db61148273f3834819ee8119a96bc56a802a35cd27d354364d0be50445;8e7a2e85165f1f32794449e520ac808661fa19e268ac9f54407395967a82e267;ENTRADA;PY;BR
19/07/2021;bb8839afea3fff09fddd5a3fff7d7e8ebac8e3393c840a6b7c36918a1f0e5454;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;78b08b684e9e3d820cc3669ad24725077e99c444552fb771bbfc90404f52075a;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;eb2ae71707972fd7c6777159e15d5a3e74691719abab6b03bad8960f7e03a740;1b98b59b607855fe6e37e9dcb7882dc3307fea4c10e99bbea863a33f602e3bed;ENTRADA;PY;BR
19/07/2021;4eb9d22b39a1847bea07e2f9793320677eac31201a3af79fb72a4f5c1feb013c;6fd09fac406f955056968ad51406d945293ee087b0cb2bf8520e9d6943d4d434;ENTRADA;PY;BR
19/07/2021;fdc64fb0a5db2bc2f74160410a2a3b8a89fb1391ab89e1f7545557424181a021;8a5169e68c41a24f2638c4b94bc4515bb7bf57f66f89c140020edc42c15422ea;ENTRADA;PY;BR
19/07/2021;257dc3ac642e041e35707bc27c9bab8f1fb82ab76ee2a1b61a468a087edccb44;8d71d942c6761084a1ea15e638678db147dc208b225ad55a15b5168c169ca317;ENTRADA;PY;BR
19/07/2021;a3ff061cb1b992bc92c3768f14f210a402f30aee44ce02fc8650edeed3045c24;4699c68a9d49fdd97d1b925c6ba1ccb2966d4a054bccc153a1c0ab6bd665014c;ENTRADA;PY;BR
19/07/2021;06500bb032fff40b0c6c284efd42422926b461f20cb961ec6b0d94c24254adee;c9c84d8b9286788393f224a94854550c1be4a0987101def8c5906d5fcb970daf;ENTRADA;PY;BR
19/07/2021;247b1e632c992e9daaf658e429e3c09915ec132e412bbb542880d11ce5ecd0fa;d98ee0e5f9399db9381014c9f890f896d3fcb272c2a7a521d0a13aa23085a284;ENTRADA;PY;BR
19/07/2021;9a33e31cd1663a645655c04359af68f657ce6175a54964e627a5f580b7fd1729;d1763d89ddfc2e94098f3892430603ef2ca60afbcdd80ddca8ab699add2f56ae;ENTRADA;PY;BR
19/07/2021;1d935e58da58d26cd7c731aa946985a9ced440f5c5137f4771fba2570a9124de;6a8c6efe2c07efd35e5e58741e1470800f901acd9b6f5c695b867184f4302c50;ENTRADA;PY;BR
19/07/2021;b2e41f512f82bb398b918c9eaf8e06b08b7104c4943436571c8b0c6fc7a69259;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;06ba8e759d7718c72a6c73f1c63824b84b9e6c0d0a8e24952adeb97b5e9fc6ef;d5d575d076b34691237af44d419eccfee78086c0b13c9e44fa47ad5149c4222a;ENTRADA;PY;BR
19/07/2021;33622b71a5bbcbe8157fb3182baee2342d8d6b8cfd959d4fc7b169057212c143;70f1e3271db0f906e7e5d4ca972068a2586eda386faa8b4c786e9fd5392ec4ef;ENTRADA;PY;BR
19/07/2021;04b75e2ef90e01d67bbfa748691585d34393e8299577e145c068be732cdeb0fc;9ecd1a7d26a42fddb3a7d7931021270f981469d793b2e79da16364ac0e9a4ef7;ENTRADA;PY;BR
19/07/2021;9f0543bb0dd6d3cd5cf7f97a667558bbb42d3763c5e505601a7bb1c7e98d83b0;83b774ca07e01580f0ace710ca82a4774743cad8267b1e45ac91967009e9321f;ENTRADA;PY;BR
19/07/2021;88d71b6250c0a4a57d5b08d68fe92c73671b07f2a29936b6f249bf2c817d1579;9c3f2db94be104e8254ae4e0c846594a19711d6c98b659eb929a555e3f0140d2;ENTRADA;PY;BR
19/07/2021;673eabef1df00667dfc9eb17199a92ead835a8a3682ed08deaf4dc4d0bf14653;96f253ab5e25c2e5b81d35f0f279c0898bd51d8b27ceb693b1ebd508d766cc20;ENTRADA;PY;BR
19/07/2021;36d5c8f89a512c20587a013a2099dfd171817cf2d6f74494355950336538e9ae;6aee91abd3454e2d5d767a0b2206daacb23cf40f22534a166ab0ea99eaa1b358;ENTRADA;PY;BR
19/07/2021;f8ca9d924b40ae2bbe1ed0b071eebefabc77a870c13aabe13903aefb67955144;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;ec03f9a0a61f96d48e5233d06cf517573313a1d0d19101c759c2931f59abbc25;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;ec03f9a0a61f96d48e5233d06cf517573313a1d0d19101c759c2931f59abbc25;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;3da3dc0fd67dda7b454ed0badb387500a8996a6c24731fcb8ac6e8d70878ffc0;4545a5bb915ee2a98e04b541fb180b92e06947466b7fc9dd3ca4fa2683ec1cee;ENTRADA;PY;BR
19/07/2021;2d6ed7011844898c36af9f04788a31f8dfaacffb55ac0bb3c6a3e61d07a16d5f;c1ee7e1a9b08ebbb3b1a1efecb769ebed64bc6071052d6b17372f51065f1413b;ENTRADA;PY;BR
19/07/2021;698d3fac10615064ca91b0ee0c022f67b4b5169055b62a11020153e3e5794285;f44022611a27a9886e2f4cb95242f6101ef336528e6398d3ce1eb4e0b33c8e7f;ENTRADA;PY;BR
19/07/2021;3e4ce4201e438fd32748d0d05f44305d7d8ca3e4b10831d5d7f49fae77da0f26;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;8bd25c9c073e091d92e14ffc5383ac3b7c21c76af69d166ab962880afdccc2d6;200d91c5cc6256d24cf496cdbc478fbbd6c89e5b29ff0bada67a7564db118996;ENTRADA;PY;BR
19/07/2021;372069e4579c5bf85c052e7ff401357e5bfdedeb086cbe50545a79951015423a;1aff648c6f4bf22e610b4d4ddac5848b6b44d1824140a17d142a808e4f59dd8c;ENTRADA;PY;BR
19/07/2021;4632a2420edba43650dac86c874a274c0338f01dd2aaa0fe12b6483b9caa053c;fd4e8fd9ee494c638d364c206a04b17312abb58121c472bd56483642a4a04269;ENTRADA;PY;BR
19/07/2021;f6e7873598f1549e2c449d4d9f81e3a36a551bcd03d737a1312d1757ee521d82;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;c79b3c9050cca0c1397944323075c68c2656fc16c935aecceb0585a93745866a;8131de2659d106849e984200d325bd2515f5db0c4eb9c97c4fb73b5c12147feb;ENTRADA;PY;BR
19/07/2021;986e50ad2576cd77d02c0a4d6ac233f204563b89ba0ee921a5b89319134331d0;00789644eeebf7e1cb31ab18baf9d73775c4af698471eaad1ee1d0ca693d1967;ENTRADA;PY;BR
19/07/2021;d8be590fd0af900e17702d0a73fb7b182373d860c2f494a53121a86c96b3b52b;1a0498a6a105f95de7ffdf09dd3cdd4a5aa76a38297f2bed70d1364b014dbbed;ENTRADA;PY;BR
19/07/2021;b6831adc02673fdef20d158b7fea859af6a58c28a5409a1662a2b8b22885c208;e446a21bbb385f0ebc5183818af02610f67fb57f88db0243ce17df1180296ac3;ENTRADA;PY;BR
19/07/2021;cde7b37f6a0fe2b62dc8a11d6ec3f1bd3a70640a1a074c2e1f9b33e9cdeb3eef;a2abfeea02b968d7220945324181bb2389467a6ee9175fa9b183caa9c55c261c;ENTRADA;PY;BR
19/07/2021;ed9909bd5734461e8774dbc3688c007e053cd443f3c864e6ca5d96d47e35f912;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;de20409a75a3176e27e685e1a52180444cfe12b906a9ad01025a78432be30c77;114e4b92b6d2fd0e347deb4c5900d54c5b93189f1e4a144dd043b3848fa06150;ENTRADA;PY;BR
19/07/2021;3936a9b21571f5644f7f22ed4fc5f1f15f62e103f2549d048a5127721c98816d;034f65d292c21d96711beedefc11fee79ee8c2a787e6e240b4f180f528c21be6;ENTRADA;PY;BR
19/07/2021;5f306f2d1e8d9dea1330ff61ce28365ab6346f5ee479276b2bd8d749fdcde58b;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;3ccd1f6ee7d5f63165ede96bb1d333967ae8943ca38904ba4f4ed0651d8f43c0;7c07e701e12e8cd6c92f8d93f4a4cb1599c90c2bfa8b11c805cc026329aeb3fd;ENTRADA;PY;BR
19/07/2021;e96ebe4dd64964b55b37828295ce1934f087e2be5be6e51127d4008dda206374;4ea04dedcb31481e01eddd7de5558603af2322faf706a259131051365f88f5f0;ENTRADA;PY;BR
19/07/2021;f940d245206584579a2841ffb19b4ace2cc057cc403c501965ca83caa6bc2228;6993ad866fa91343619aa9c5fe78b15e0c9c3fb5e66367d94426058e5ceab337;ENTRADA;PY;BR
19/07/2021;5d182089828c7f6f696f341534b2f768a04a78607a6ea2ea11b622b89f9c8432;ae8a155c905ec8cdc2d787c4824e353ee7c8f8392042b9a1d0b2e2aa89ec5018;ENTRADA;PY;BR
19/07/2021;b545954cf22ea0b5807858faff8d1f1b6dc7d5695768528c331e69b1608f0197;4e5c93e0e364f16469badbb38e84a992c32591e44cd4bda8baad38244078d661;ENTRADA;PY;BR
19/07/2021;311e052867b098d1d88440b808ad29a7eef8abac1c59489f393f8bbaee8c024e;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;51609c44255b4602889d512d8e262607bcdb0ef08fb422e87ff06441024e469a;e65ef586f14d8b32ef95343fe90951cc9b98d54c25eebf56f72e44815fcabd8b;ENTRADA;PY;BR
19/07/2021;387e8f16f8f047f30c57a0995d7ac445eb4f9322dee184a449bca3777a4d68f0;34ff72f39e6db2c9076febf469ef0e3a1bc4f457b9c5bec3fa17075922178acd;ENTRADA;PY;BR
19/07/2021;90ff3979e997b9b74739504d446b7f9a18baecc53c0d5c6d38adcfc229f24796;6d2036c37d9e1acdd4f914114d5760ac49fafc9cf9728c84155f3e006c0d1abc;ENTRADA;PY;BR
19/07/2021;b2778843e5c210d1efdc1dc1e3263e4dd53aad00ec19faa85aeb1f565f9d6a2b;6c2260a6f85e4bbdec49cba0bd9291d323bfa106d10b50325a80d69c2ae0de07;ENTRADA;PY;BR
19/07/2021;4837016ddd9af8aec937f9cf10e461e3887fe4e9a41182681923e22208974c25;1fbdcc58b86e22fbec1d70b8db521d4d5425096858fc4d3dc84d2bbf6e6556e5;ENTRADA;PY;BR
19/07/2021;72bfb81a7f3a7c88c57a180ba1a8344e86f13474f706db23af05f0bd8787c817;ccc1876bfb31a283e3c7e47c221f0b8e83b263642bc6e06edc12cfd2e4e1a503;ENTRADA;PY;BR
19/07/2021;72bfb81a7f3a7c88c57a180ba1a8344e86f13474f706db23af05f0bd8787c817;ccc1876bfb31a283e3c7e47c221f0b8e83b263642bc6e06edc12cfd2e4e1a503;ENTRADA;PY;BR
19/07/2021;d5c9cb1d4e070de41aeaa4bbf1f740ee138c9c98517efed262b8a6cb6548299e;66520cd6a3660fef0a9a9cb695563b44919da6b8f03f09fdcc397de7d1e8d8e7;ENTRADA;PY;BR
19/07/2021;82f31d9423da029d62bc2d727fa709f0fd8cd763966cde168549f3f66a7f781c;e70ec6d154b91f6f7a859b5f39a82933d9f53eadf0d83b7d507b81722f15beb9;ENTRADA;PY;BR
19/07/2021;593b755ff3715db92f326fae429e14522e575f010bc1ba0801fc5a72f0768a5b;20444166f0ce2113f3eea8acffd8016df3522fc0709a449cb4b62d3223285f99;ENTRADA;PY;BR
19/07/2021;df24ca897171f041dd981d7f82b47fa94fc5baa85ab239221b471554a35c42c5;e30d95d205f170d79befb51c0459dc0612e8694f1a8949446f72b4b9d7aa87bd;ENTRADA;PY;BR
19/07/2021;c6c67750793258cee5a5854cdcd1f45e659e251c060fb5e693063af4bd63739c;6f09dd07cfdfe28f365dcb525d81c75cd441ace1d81b2a681a514ac581ee9f37;ENTRADA;PY;BR
19/07/2021;68f24a9fc5808e94dc70177ca192c03556ba8f67e0b3a3e89e3a3d332bd0cc22;6f09dd07cfdfe28f365dcb525d81c75cd441ace1d81b2a681a514ac581ee9f37;ENTRADA;PY;BR
19/07/2021;8e9af4f93e3ef7a00ebeb758c3780e746fd1aaf0e5ddd995549cc31dd671dac8;efd55d4d9a13e1ca4c45ba84c95520efcd7d9703a91b235c675578386bb96765;ENTRADA;PY;BR
19/07/2021;586cc69d7e6f36925584c40c7b40c4852521abd9daba63605f1ffac3b8082911;e83687f4a3a446b66ebb69b13bf329db44b29cdcc35961289e707a288a442820;ENTRADA;PY;BR
19/07/2021;ae989db5beeaa23d69edeeb2419bca0f89b9fc4adbef8dec5f199abe5076c6df;aa6457cc155afa30696b16d5eda3a8dfb79221e11c434dff89a44596908fea15;ENTRADA;PY;BR
19/07/2021;9f5b4bce72bf1e9ace9ddba941f7c869c05a10c03abf2d81e17cfaf8aea7a782;7eda9f5fb0739fab28eeeea171ec3e563ecbf6a62e9db929daac5cbe6f1ac79f;ENTRADA;PY;BR
19/07/2021;195dda26c865e01fb3e91aad6e5e4b7cbdc23b3a6062be4cb3996c2945f5a682;98dd092859665734ed8f35840e73d180cfd815f77c161463bbcec04d9bb736e7;ENTRADA;PY;BR
19/07/2021;eedfdb2f8897158b6751c0996e1d8d48258e9290a7f704b01d40e1152a8a3910;536751b20687ae5fda8c0fa338a4972efb55b99b22ed6d4c32fa88a47ce312ec;ENTRADA;PY;BR
19/07/2021;aa2ed388012519c52286d356bd0ba7810737718b2e4b1f2167cd3e28433ecd1a;f7f9b379b468b12cf8491a0ac9cd0a964059894a969e836fc772eff1d3fef86c;ENTRADA;PY;BR
19/07/2021;96cdaa9b85c4bae56925b37e93a12240e4ab36e334948f77b05f4fd69fc3481b;e93418995dcf8be47a341dbedaf5bc0224a938d328b72d97893e29b04285c978;ENTRADA;PY;BR
19/07/2021;5f9871f7b724d6f6f201043243d7e8c44da890f9e2c4d76e3247a30c4ce9e6fe;a2ba8ec1088aef0cfa1aad5706a7aae3c50b2c78d95df150d4f29f0bacb41bc1;ENTRADA;PY;BR
19/07/2021;6f450c7890b0c6faac5d490109b03f293ecfd210f3d253c4b0bc041e9cdb99ae;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;bb923cf9749a331694263c42eef86eff6a879eb028e7c6912dbd0cd233642df6;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;5b1cb28ff073cf4deb0a5051bbe5a7545ad0584d7922284b5d0868ceda410056;d98ee0e5f9399db9381014c9f890f896d3fcb272c2a7a521d0a13aa23085a284;ENTRADA;PY;BR
19/07/2021;e9335eb8d4ae3b02e7aafd21c5d755117bb527ec73e76298023e5e01fccc89de;62d19fe95575233f2c7d5da6bc4db2c71b6b5c757bb45d01fb4a3311b1abbc50;ENTRADA;PY;BR
19/07/2021;6ae3e9fc95ee2f8044e274f85794293c5006f48db0eceea2a30326cf8f5426f7;8cd95892dea1d2d18ec81c4babc55b4a607198f0b8c46fd9026838d086827438;ENTRADA;PY;BR
19/07/2021;380554097cc9db1a03ceede8b2ba079d9b0fd3fe8c895106fd76a87e94002ca9;bb8f41824bd86f1dc4d24ac8a64cd41605d5b6bf54378756b1ab247c8466c132;ENTRADA;PY;BR
19/07/2021;287fea5dbe017fde72dbac15ae37b68c247bbaf382f5ad723e28c645463e3255;0cd9fbd90672e1939e5b4db04e25403a061120cbd7172f589bca504a26260c80;ENTRADA;PY;BR
19/07/2021;9b00169fbbe0935f559211898d551ee6f4f71cd5f8edd7d5d2bbe867a6191c63;84c01827375b478cbe35b8c40960b99d2a28e368c2b2dd4bea3883841b6b55a5;ENTRADA;PY;BR
19/07/2021;fffa68fbcbf2937a5056114d6bfaa1398ec8ff363827dcc63ad2542e50301049;e7e7d373352bc37f4dd3795780a7417505ff1c64168925fde391598b73a70033;ENTRADA;PY;BR
19/07/2021;fe24ecf67fab2444d1641a03ec7f2f1e26924131d155df32bcd8c834b0304ec6;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;df04b03d6cd362b7cdd24a7b223979961c46faa136ad11aacbee840b354d753f;801867a0dae0d08a6b7e8bbcf3bca1323fbc8ca8b02640396e9b269811e9a6a2;ENTRADA;PY;BR
19/07/2021;6f965ea79c9949e9b1a35be58a5f9f243eface13a3974d17aba43ae41170b956;34b85333fdfed6eda206336c8f32e1cdb2a307085b9c3198f314a77496cbc65d;ENTRADA;PY;BR
19/07/2021;1075000655fdae95068a3309df5a0aecbc6f0a916e967d6d9e7df11cb6dc61e3;19181b59ff4078b2c563cc831dbf8403c3266a92252420ef199ecb78e774c6dc;ENTRADA;PY;BR
19/07/2021;771111557535b22f6e775d55205820794399dbf5162feccddeff7167edb2cbcf;2e1c2e7b333e77cf1d6c1fbc4784ca1903e013c67bd389aea39608618006f33f;ENTRADA;PY;BR
19/07/2021;5814453b7ee0ced4f73d652b42c14c797293856dd60e4c7d09444a329e4920cb;ab2ca9026d09a4a67f44515f2fc4da2c36d9c45b94f87dbf7565cc2c29d12f8b;ENTRADA;PY;BR
19/07/2021;081c6aa33fcd542dace4e0c4afb3226aaef87ecf56722ee03c9661bee89e5e77;b496489fdf24ec1dc2cf58029a1533e0b29c2a6a5e67873a4430c809c8d1c753;ENTRADA;PY;BR
19/07/2021;3c236f83f2c1a1da7e39f51e822986afc3062946ba43a7487e8f9cd6031eee94;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;57a20386cff170a4fcec178e1d512a7c76ca16090edf5a8b3979d6f494eddb69;e1d3616f8d1db8f648e21aaaf11f13f5c50fd049da7358ad3d19b98787e7155b;ENTRADA;PY;BR
19/07/2021;8aff7fe738260818e6615dac17170358a869809b7cea3e830e4e3c2b7a0c962c;b9d8b7a9dbd3848c0ca8d742b9987bd4c0be1dcf578e1293a19ef2c535d3b2e2;ENTRADA;PY;BR
19/07/2021;84d2219cdca1006efed65dc1ef5c83a53fa10d929e23bca7417d215eb0047a70;81cf1b22f104cd0ca9a099c756d7f017b2fbf0396412509d9c279fee20cb2838;ENTRADA;PY;BR
19/07/2021;a6d6cbd55083b64dba4a51d786fe75025ea987e32feeb7414dbe643c623691e6;e185c2cc27a1a4a9569a27149d3c92f281655688f426a3a5100b81ff0cda731d;ENTRADA;PY;BR
19/07/2021;c5f77b40c9da5f594d7e83047276fa8345ac359e07fd23a3dd69827fd36dae6e;ad47ae5b5d37b13f5f165bd862da831d42a5b9294b66bfcc909f37204352d70f;ENTRADA;PY;BR
19/07/2021;73bc87472f469443d7673e92cc4e42b88cd971682d61e02d4af73eaa32e047fb;61033b36d10c016fcadeee40a832a44feb7bd592d6d3c8ab57b0b401dab8e5be;ENTRADA;PY;BR
19/07/2021;47bcdc6ef9a9865c185dd00c77b83336a576ed0b932fb9b2b88ca3651b1aff80;204efdbb29857ca7aed0bb8b4735792dafbf49dfb470c16e7a8e413ddeedda11;ENTRADA;PY;BR
19/07/2021;18335b2cd38eb3c0cbff303d8b7b6d97c86a46e9237b893f1e2a87bfe7d0f188;8cc579a4e4e10dd662348bad5880bdad95ee463f3276d74da5f1afd8d1c978eb;ENTRADA;PY;BR
19/07/2021;b6b7c87c9ee6df5b50b22d0ba6c12cf7c9a3aaa14a6f4bc468f56c666d88a482;07cb505fb5c73a1255b5a91cfeebaaec3b3d38f370c7fe035b9a58b2b03f91a7;ENTRADA;PY;BR
19/07/2021;b545954cf22ea0b5807858faff8d1f1b6dc7d5695768528c331e69b1608f0197;4e5c93e0e364f16469badbb38e84a992c32591e44cd4bda8baad38244078d661;ENTRADA;PY;BR
19/07/2021;625f1bee0357e66816e0b5ed361e69a7b65f5e97f6438151fcac7e9b4aa3e4d9;9cc2e90c0ccb0fe54a178866c41186adbd5fc0b83607d1f17e847e505ed88749;ENTRADA;PY;BR
19/07/2021;a853f2b387a2cb48eb27d6d4b9f935ea8084906cf6e4736440c95c83cbb10291;8b10e137b76aac11fb86303ec734cd6bebe9e8c169338dd8ea51340f1a4615f8;ENTRADA;PY;BR
19/07/2021;2dd4767a40cb4ba1e4599a8795f8e468548797808cff94d677a7a9da38ca92bd;c50086a7cb0f77315e90f4ba591dddab45b8bc1d14aa6d61782c156f597b3e3b;ENTRADA;PY;BR
19/07/2021;36fbe9dd5a4df19ff6a7ff5103bdaa6a832706bef456c6948c7a68552f171457;9f8c93ec69014b9500c8f21c89ebdfb297326ff39846d346176f2eef1c0ed6b7;ENTRADA;PY;BR
19/07/2021;904492417813ac26ea82913d96ab616ac80693866ce05167e5f3165a89c67999;bc168c54abe8f68be6cbbc98e6651a5f5df4cf298dc96d29f69e7a1ecd2b43ca;ENTRADA;PY;BR
19/07/2021;a2517488ed187bed616671af5fa564fa257737059a4e9cc7e79c0f202f5e0646;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;abd4e1bb11eb7de3b6e7f3a18f5f54ea882d755040e326ac8608f090eba3f633;70714be99fbf991d373fca21508e56062693eb52a387cfe3ef9ef49529e4277d;ENTRADA;PY;BR
19/07/2021;2f5dc5a51295df8438eafe627d0a3d485e14c5dd1667d456e0ea3e42f201ab26;201906bfd5c84d058f69d8f3f236095e585c904c9e4cc524266c1d009cdc8b57;ENTRADA;PY;BR
19/07/2021;e71fac2baab90b3670ef03def914adda58c0ade6e536c44ab28228415bff8d40;98015f93ca617fa0ccb96040b8c305cb1de8be08e284e3833a3f0129c2d73b9e;ENTRADA;PY;BR
19/07/2021;0d8424c47243c66c19755d8f9b9060a44e32b9e4e3016b099a6a37bd9401d812;4563482b8be13dbab0657ace1a603e1e8c9d4bcf6642ab2265c9abbbcd1a3486;ENTRADA;PY;BR
19/07/2021;d26b24aeaf32aceb3d05d3fb2040e37b2ac979b5bd47627ce8e0fe6ba15ebae8;c475891a89bb7b434fc84aabd7cd9a52ae2565a267cd882ce0ab179f1ecac30c;ENTRADA;PY;BR
19/07/2021;76055673ed0a6881eeba951e1ed0cdadd4e05befca749e2efddfbaad9d0bf1bc;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;f6e371eae90dcac738f63b1f763dd5ea9ab9064cf96ee408ae82a3880f7cf4c3;dc7321a2b3aea3e2d527a865512fbce532cb1771c6e996b3f743626fb6d18589;ENTRADA;PY;BR
19/07/2021;c0e95d4576414517d23a10aaf2465e9c91cc557d5b4a3dcbfdaa445836c0c2b6;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;ee895567f65b42395ed837ee33e52a5fd4adb9c20500082f1695a74a4be765a0;514c036cd31d6502a23241d2579cd4c7ff543af39d4070c651c9a942361df8d1;ENTRADA;PY;BR
19/07/2021;9ab646b027fbc62317e90b9a41fbdbe0b898a3a6474f020e1ea2a3860151f32c;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;f0b6f2df98b79a96bcb8bc7528d65f49e60084bd10ff0f463ba6ae9c83f2943c;1f651927edabea07814d2aed11ee58c7b11246ceb5bb81cfcc6084a6272560d1;ENTRADA;PY;BR
19/07/2021;a5a837d7ff7a4c1857c5f649b6172b2136e047bcdc99e25ddbf88c375f8d7b3b;db2bb4d0c7e5b622b1c691c5d441d10ade05a27ee6ae2e891c1663d4bd114a51;ENTRADA;PY;BR
19/07/2021;79406db25fc0195983946614d9528122fb16eeffa20359b1e9119506d3bd4769;28f7fa5d335bde281376aedb7b87150ac11a33b7f4e811e5c10b9b1749539ce3;ENTRADA;PY;BR
19/07/2021;1dc5c5242ec15637653149121a8a616af364efa445542e6bff5d3308a84ec0b6;9cef76948296e8862841445fa65b1b87de72e2ea19eed534633d40e436351f16;ENTRADA;PY;BR
19/07/2021;139890c92d29ff85a3627c4a782a7e8f8ee80b094193eb2d0f15c8b41e423398;459e219e5ffb6b322b947a3281f42e718bf681d2f53086b5051f88c81fb71894;ENTRADA;PY;BR
19/07/2021;ce66630d907675bf949a1434f708c0d44c91ada585ef657f752315b263c7abd1;53cb3c000822be651092d84f3117d7c1aa1745f948da2d5edb95619e5304442d;ENTRADA;PY;BR
19/07/2021;58152d6b219f12141e7a4e96f6e0da4dd32e9f7ca3d2fbe5834e9863143e98db;6f09dd07cfdfe28f365dcb525d81c75cd441ace1d81b2a681a514ac581ee9f37;ENTRADA;PY;BR
19/07/2021;10b658fe93a19edbb11e1aaa65c12d75a039c943d1ad7b85964a8fb1d72995b5;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;33baa2c171fbdf2b033b900ad5aeb7e2cfc05be6786c56005123c44498b79712;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;ea728cb99ac3e5cb14dff9da6943ea0ff9ad8a3ad4e4ad8504fe8841cec86d6d;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
19/07/2021;6602e7c8c7fdf6a6398717d8a583e14e989769dfa5f2ef06a01184b6e4c062dc;2ff5479e96a4bc6746292ae418cc304b0f76d5d2842f21450673cd25ac33631b;ENTRADA;PY;BR
